"id","state","leaid","name_raw","name_clean","year"
"ca7206","ca",622320,"John Sutter","john sutter",2015
"ca7207","ca",623730,"Wendy Orlandi","wendy orlandi",2015
"ca7208","ca",624300,"Jan Schmidt","jan schmidt",2015
"ca7209","ca",628830,"William Hawkins","william hawkins",2015
"ca7210","ca",629430,"Karla Darnall","karla darnall",2015
"ca7211","ca",630090,"Allison Doolan","allison doolan",2015
"ca7212","ca",632730,"Kevin Trone","kevin trone",2015
"ca7213","ca",636100,"Chris Cox","chris cox",2015
"ca7214","ca",637350,"Gary Storts","gary storts",2015
"ca7215","ca",637590,"Don Boyd","don boyd",2015
"ca7216","ca",639720,"Matt Malkus","matt malkus",2015
"ca7217","ca",600037,"Jack Lakin","jack lakin",2015
"ca7218","ca",600038,"Shari Lovett","shari lovett",2015
"ca7219","ca",600052,"Fred Van Vleck, Ed.D.","ed d fred van vleck",2015
"ca7220","ca",635070,"Rauna Fox","rauna fox",2015
"ca7221","ca",691010,"Jonathan Finnell","jonathan finnell",2015
"ca7222","ca",605790,"Jaime Silva","jaime silva",2015
"ca7223","ca",605820,"Simon Canalez","simon canalez",2015
"ca7224","ca",606900,"Maria Ambriz","maria ambriz",2015
"ca7225","ca",606990,"Douglas Kline","douglas kline",2015
"ca7226","ca",608010,"Renato Montaño","renato montaño",2015
"ca7227","ca",612030,"Jon LeDoux","jon ledoux",2015
"ca7228","ca",616830,"Juan Cruz","juan cruz",2015
"ca7229","ca",617430,"Celso Ruiz","celso ruiz",2015
"ca7230","ca",618210,"Bryan Thomason","bryan thomason",2015
"ca7231","ca",623460,"Blaine Smith","blaine smith",2015
"ca7232","ca",624180,"Laura Dubbe","laura dubbe",2015
"ca7233","ca",624390,"Matt Phillips","matt phillips",2015
"ca7234","ca",626430,"Chelsey Galindo","chelsey galindo",2015
"ca7235","ca",636210,"Cecilia Dial","cecilia dial",2015
"ca7236","ca",642180,"Nancy Johnson","nancy johnson",2015
"ca7237","ca",691011,"Lisa Fontana","lisa fontana",2015
"ca7238","ca",604950,"Pamela Jones","pamela jones",2015
"ca7239","ca",601409,"Barry Simpson","barry simpson",2015
"ca7240","ca",610680,"Jim Copeland","jim copeland",2015
"ca7241","ca",622440,"Heidi Torix","heidi torix",2015
"ca7242","ca",629190,"Daniel Moore","daniel moore",2015
"ca7243","ca",633690,"Karen Marshall","karen marshall",2015
"ca7244","ca",691012,"Mary Barlow","mary barlow",2015
"ca7245","ca",603270,"Michelle McLean","michelle mclean",2015
"ca7246","ca",603630,"Doc Ervin","doc ervin",2015
"ca7247","ca",604260,"Paul Miller","paul miller",2015
"ca7248","ca",604560,"Tammy Reynolds","tammy reynolds",2015
"ca7249","ca",605250,"Gary Bray","gary bray",2015
"ca7250","ca",606390,"Kevin Silberberg","kevin silberberg",2015
"ca7251","ca",606720,"Stuart Packard","stuart packard",2015
"ca7252","ca",606960,"Kathleen Hansen","kathleen hansen",2015
"ca7253","ca",610890,"Rosalina Rivera","rosalina rivera",2015
"ca7254","ca",610860,"Terri Nuckols","terri nuckols",2015
"ca7255","ca",611130,"Terry Hallum","terry hallum",2015
"ca7256","ca",611940,"Erica Andrews","erica andrews",2015
"ca7257","ca",612360,"Jeff Tensley","jeff tensley",2015
"ca7258","ca",613290,"Michael Coleman","michael coleman",2015
"ca7259","ca",614700,"Mary Westendorf","mary westendorf",2015
"ca7260","ca",615000,"Chris Salyards","chris salyards",2015
"ca7261","ca",616050,"Ramon Hendrix","ramon hendrix",2015
"ca7262","ca",619540,"Bryon Schaefer","bryon schaefer",2015
"ca7263","ca",619590,"Robin Shive","robin shive",2015
"ca7264","ca",620730,"Ty Bryson","ty bryson",2015
"ca7265","ca",620850,"Miguel Guerrero","miguel guerrero",2015
"ca7266","ca",621450,"Dagoberto Garcia","dagoberto garcia",2015
"ca7267","ca",621900,"Tammy Pritchard","tammy pritchard",2015
"ca7268","ca",622950,"Harrison Favereaux","harrison favereaux",2015
"ca7269","ca",623760,"Julie Boesch","julie boesch",2015
"ca7270","ca",623820,"Scott Meier","scott meier",2015
"ca7271","ca",624330,"Barry Koerner","barry koerner",2015
"ca7272","ca",624780,"Al Quezada","al quezada",2015
"ca7273","ca",625230,"Aaron Haughton","aaron haughton",2015
"ca7274","ca",626490,"Michael McCoy","michael mccoy",2015
"ca7275","ca",627450,"Kelly Miller","kelly miller",2015
"ca7276","ca",631350,"Frank Ohnesorgen","frank ohnesorgen",2015
"ca7277","ca",633480,"John Mendiburu","john mendiburu",2015
"ca7278","ca",636330,"Bethany Ferguson","bethany ferguson",2015
"ca7279","ca",637620,"Jeffrey Weinstein","jeffrey weinstein",2015
"ca7280","ca",637470,"Kim Villani","kim villani",2015
"ca7281","ca",637890,"Paul Meyers","paul meyers",2015
"ca7282","ca",638700,"Julie Graves","julie graves",2015
"ca7283","ca",638730,"Blanca Cavazos","blanca cavazos",2015
"ca7284","ca",638880,"Susan Andreas-Bervel","susan andreas bervel",2015
"ca7285","ca",641130,"Matthew Ross","matthew ross",2015
"ca7286","ca",641400,"Kelly Richers","kelly richers",2015
"ca7287","ca",641430,"Lori Albrecht","lori albrecht",2015
"ca7288","ca",632710,"Jennifer Hedge","jennifer hedge",2015
"ca7289","ca",636800,"Ernest Bell","ernest bell",2015
"ca7290","ca",624230,"Victor Hopper","victor hopper",2015
"ca7291","ca",600026,"Rodney Wallace","rodney wallace",2015
"ca7292","ca",691013,"Tim Bowers","tim bowers",2015
"ca7293","ca",603180,"Xavier Piña","xavier piña",2015
"ca7294","ca",607980,"Thomas Addington","thomas addington",2015
"ca7295","ca",609690,"Richard Merlo","richard merlo",2015
"ca7296","ca",616470,"Joy Gabler","joy gabler",2015
"ca7297","ca",616500,"William Fishbough","william fishbough",2015
"ca7298","ca",618510,"Charlotte Hines","charlotte hines",2015
"ca7299","ca",619770,"Cathlene Anderson","cathlene anderson",2015
"ca7300","ca",619890,"Todd Barlow","todd barlow",2015
"ca7301","ca",620760,"Cynthia Marshall","cynthia marshall",2015
"ca7302","ca",621360,"Cheryl Hunt","cheryl hunt",2015
"ca7303","ca",621400,"Debbie Muro","debbie muro",2015
"ca7304","ca",630510,"Paul Van Loon","paul van loon",2015
"ca7305","ca",632270,"David East","david east",2015
"ca7306","ca",691014,"Brock Falkenberg","brock falkenberg",2015
"ca7307","ca",619320,"David McQueen","david mcqueen",2015
"ca7308","ca",620070,"Donna Becnel","donna becnel",2015
"ca7309","ca",620670,"April Leiferman","april leiferman",2015
"ca7310","ca",623040,"Mike Brown","mike brown",2015
"ca7311","ca",624750,"Catherine Stone","catherine stone",2015
"ca7312","ca",691015,"Patricia Gunderson","patricia gunderson",2015
"ca7313","ca",605010,"Paula Silva","paula silva",2015
"ca7314","ca",618780,"Edward Brown","edward brown",2015
"ca7315","ca",619050,"Danny Whetton","danny whetton",2015
"ca7316","ca",621060,"Willard McCabe","willard mccabe",2015
"ca7317","ca",631830,"Jason Waddell","jason waddell",2015
"ca7318","ca",632520,"Vicky Leitaker","vicky leitaker",2015
"ca7319","ca",636420,"Terri Daniels","terri daniels",2015
"ca7320","ca",638550,"Jason Waddell","jason waddell",2015
"ca7321","ca",642300,"Randy Bobby","randy bobby",2015
"ca7322","ca",600011,"Michael Altenburg","michael altenburg",2015
"ca7323","ca",619440,"Ruben Zepeda","ruben zepeda",2015
"ca7324","ca",627180,"Paul Cordeiro","paul cordeiro",2015
"ca7325","ca",691078,"Debra Duardo","debra duardo",2015
"ca7326","ca",601620,"Mary Sieu","mary sieu",2015
"ca7327","ca",600153,"Denise Jaramillo","denise jaramillo",2015
"ca7328","ca",602820,"David Vierra","david vierra",2015
"ca7329","ca",602970,"David Vannasdall","david vannasdall",2015
"ca7330","ca",603600,"Linda Kaminski","linda kaminski",2015
"ca7331","ca",603690,"Froilan Mendoza","froilan mendoza",2015
"ca7332","ca",604110,"Debra French","debra french",2015
"ca7333","ca",604440,"Brian Jacobs","brian jacobs",2015
"ca7334","ca",604830,"Michael Bregy","michael bregy",2015
"ca7335","ca",605610,"Christina Goennier","christina goennier",2015
"ca7336","ca",606450,"Matt Hill","matt hill",2015
"ca7337","ca",607740,"Steven Doyle","steven doyle",2015
"ca7338","ca",607920,"Gregory O'Brien","gregory o brien",2015
"ca7339","ca",608190,"Michael Hendricks","michael hendricks",2015
"ca7340","ca",608760,"James Elsasser","james elsasser",2015
"ca7341","ca",610050,"Richard Sheehan","richard sheehan",2015
"ca7342","ca",610260,"Leslie Lockhart","leslie lockhart",2015
"ca7343","ca",611460,"John Garcia, Jr., Ph.D.","jr ph d john garcia",2015
"ca7344","ca",611520,"Allan Mucerino","allan mucerino",2015
"ca7345","ca",611910,"Melinda Jaggi","melinda jaggi",2015
"ca7346","ca",611850,"Marc Patterson","marc patterson",2015
"ca7347","ca",612090,"Maribel Garcia","maribel garcia",2015
"ca7348","ca",612120,"Edward Zuniga","edward zuniga",2015
"ca7349","ca",612180,"Karling Aguilera-Fort","karling aguilera fort",2015
"ca7350","ca",612210,"Melissa Moore","melissa moore",2015
"ca7351","ca",614940,"Anita Chu","anita chu",2015
"ca7352","ca",615240,"Winfred Roberson","winfred roberson",2015
"ca7353","ca",615270,"Robert Voors","robert voors",2015
"ca7354","ca",615600,"Johannis Andrews","johannis andrews",2015
"ca7355","ca",616680,"Helen Morgan","helen morgan",2015
"ca7356","ca",617040,"Patricia Escalante","patricia escalante",2015
"ca7357","ca",617880,"Lori Slaven","lori slaven",2015
"ca7358","ca",618390,"Thelma Melendez","thelma melendez",2015
"ca7359","ca",620130,"Wendy Sinnette","wendy sinnette",2015
"ca7360","ca",620880,"Michele Bowers","michele bowers",2015
"ca7361","ca",621000,"Daniel Stepenosky","daniel stepenosky",2015
"ca7362","ca",621210,"Betsy Hamilton","betsy hamilton",2015
"ca7363","ca",621420,"Kent Taylor","kent taylor",2015
"ca7364","ca",621930,"William Crean","william crean",2015
"ca7365","ca",622500,"Christopher Steinhauser","christopher steinhauser",2015
"ca7366","ca",622710,"Michelle King","michelle king",2015
"ca7367","ca",622890,"Jonathan Vasquez","jonathan vasquez",2015
"ca7368","ca",623010,"Jim Coombs","jim coombs",2015
"ca7369","ca",623160,"Gudiel Crosthwaite","gudiel crosthwaite",2015
"ca7370","ca",625320,"Katherine Fundukian Thorossian","katherine fundukian thorossian",2015
"ca7371","ca",625470,"Anthony Martinez","anthony martinez",2015
"ca7372","ca",626190,"Lillian French","lillian french",2015
"ca7373","ca",627690,"Hasmik Danielian","hasmik danielian",2015
"ca7374","ca",629580,"Raul Maldonado","raul maldonado",2015
"ca7375","ca",629700,"Don Austin","don austin",2015
"ca7376","ca",629850,"Ruth Pérez","ruth pérez",2015
"ca7377","ca",629940,"Brian McDonald","brian mcdonald",2015
"ca7378","ca",631320,"Richard Martinez","richard martinez",2015
"ca7379","ca",633570,"Amy Enomoto-Perez","amy enomoto perez",2015
"ca7380","ca",634860,"Alex Cherniss","alex cherniss",2015
"ca7381","ca",635700,"Ben Drati","ben drati",2015
"ca7382","ca",635970,"Joan Lucid","joan lucid",2015
"ca7383","ca",637500,"Geoff Yantz","geoff yantz",2015
"ca7384","ca",637560,"Gary Gonzales","gary gonzales",2015
"ca7385","ca",638220,"Catherine Kawaguchi","catherine kawaguchi",2015
"ca7386","ca",638980,"Kathryn Perini","kathryn perini",2015
"ca7387","ca",639420,"George Mannon","george mannon",2015
"ca7388","ca",640650,"Mary Louise Labrucherie","mary louise labrucherie",2015
"ca7389","ca",642000,"Charles Hinman","charles hinman",2015
"ca7390","ca",642120,"Regina Rossall","regina rossall",2015
"ca7391","ca",642450,"Ron Carruth","ron carruth",2015
"ca7392","ca",642480,"Martin Plourde","martin plourde",2015
"ca7393","ca",642510,"Vicki Engbrecht","vicki engbrecht",2015
"ca7394","ca",642810,"Teresa Grey","teresa grey",2015
"ca7395","ca",601428,"Tom Johnstone","tom johnstone",2015
"ca7396","ca",609620,"Darin Brawley","darin brawley",2015
"ca7397","ca",616325,"Cynthia Parulan-Colfer","cynthia parulan colfer",2015
"ca7398","ca",633750,"Julie Mitchell","julie mitchell",2015
"ca7399","ca",641280,"Robert Taylor","robert taylor",2015
"ca7400","ca",634425,"John Pappalardo","john pappalardo",2015
"ca7401","ca",600001,"Kim Lytle","kim lytle",2015
"ca7402","ca",600025,"Michael Matthews","michael matthews",2015
"ca7403","ca",600032,"Steven Keller","steven keller",2015
"ca7404","ca",600116,"Darren Sylvia","darren sylvia",2015
"ca7405","ca",600068,"Andrew Alvarado","andrew alvarado",2015
"ca7406","ca",691017,"Cecilia Massetti","cecilia massetti",2015
"ca7407","ca",602360,"Loren York","loren york",2015
"ca7408","ca",604080,"Randall Seals","randall seals",2015
"ca7409","ca",600160,"Cecelia Greenberg","cecelia greenberg",2015
"ca7410","ca",608520,"Charles Martin","charles martin",2015
"ca7411","ca",608550,"Ronald Seals","ronald seals",2015
"ca7412","ca",623340,"Todd Lile","todd lile",2015
"ca7413","ca",631920,"Michelle Townsend","michelle townsend",2015
"ca7414","ca",691018,"Mary Jane Burke","mary jane burke",2015
"ca7415","ca",605520,"John Carroll","john carroll",2015
"ca7416","ca",611220,"Jason Yamashiro","jason yamashiro",2015
"ca7417","ca",619380,"Liz Schott","liz schott",2015
"ca7418","ca",620430,"Luke McCann","luke mccann",2015
"ca7419","ca",620520,"John Carroll","john carroll",2015
"ca7420","ca",620910,"Brett Geithman","brett geithman",2015
"ca7421","ca",621660,"Luke McCann","luke mccann",2015
"ca7422","ca",624870,"Paul Johnson","paul johnson",2015
"ca7423","ca",627300,"Nancy Neu","nancy neu",2015
"ca7424","ca",627720,"Jim Hogeboom","jim hogeboom",2015
"ca7425","ca",632160,"Nancy Lynch","nancy lynch",2015
"ca7426","ca",633660,"Michael McDowell","michael mcdowell",2015
"ca7427","ca",635090,"Michael Watenpaugh","michael watenpaugh",2015
"ca7428","ca",635110,"Michael Watenpaugh","michael watenpaugh",2015
"ca7429","ca",636000,"William McCoy","william mccoy",2015
"ca7430","ca",638790,"David Yoshihara","david yoshihara",2015
"ca7431","ca",636670,"Bob Raines","bob raines",2015
"ca7432","ca",600006,"Rick Bagley","rick bagley",2015
"ca7433","ca",691090,"Robin Hopper","robin hopper",2015
"ca7434","ca",623940,"Robin Hopper","robin hopper",2015
"ca7435","ca",691019,"Warren Galletti","warren galletti",2015
"ca7436","ca",602730,"Michelle Hutchins","michelle hutchins",2015
"ca7437","ca",603090,"Brent Cushenbery","brent cushenbery",2015
"ca7438","ca",614070,"Rebecca Walker","rebecca walker",2015
"ca7439","ca",623550,"Cynthia L. B. Gonzalez","cynthia b gonzalez",2015
"ca7440","ca",624480,"Jason Morse","jason morse",2015
"ca7441","ca",631230,"Brent Cushenbery","brent cushenbery",2015
"ca7442","ca",633720,"Mike Gorman","mike gorman",2015
"ca7443","ca",640300,"Debra Kubin","debra kubin",2015
"ca7444","ca",642560,"Mark Westerburg","mark westerburg",2015
"ca7445","ca",631400,"Holly McLaughlin","holly mclaughlin",2015
"ca7446","ca",642580,"Joan Potter","joan potter",2015
"ca7447","ca",609665,"Anthony Loumena","anthony loumena",2015
"ca7448","ca",691020,"Steve Tietjen","steve tietjen",2015
"ca7449","ca",603420,"Sandra Schiber","sandra schiber",2015
"ca7450","ca",603750,"Bryan Ballenger","bryan ballenger",2015
"ca7451","ca",612150,"Rae Ann Jimenez","rae ann jimenez",2015
"ca7452","ca",617220,"Isabel Cabral-Johnson","isabel cabral johnson",2015
"ca7453","ca",621240,"Rosina Hurtado","rosina hurtado",2015
"ca7454","ca",621270,"Donna Alley","donna alley",2015
"ca7455","ca",622170,"Andres Zamora","andres zamora",2015
"ca7456","ca",622740,"Mark Marshall","mark marshall",2015
"ca7457","ca",624360,"Steve Rosa","steve rosa",2015
"ca7458","ca",624600,"RoseMary Duran","rosemary duran",2015
"ca7459","ca",624660,"Alan Peterson","alan peterson",2015
"ca7460","ca",630810,"Kristi Kingston","kristi kingston",2015
"ca7461","ca",630840,"Jose Gonzalez","jose gonzalez",2015
"ca7462","ca",636960,"Alison Kahl","alison kahl",2015
"ca7463","ca",641880,"John Curry","john curry",2015
"ca7464","ca",642960,"Randall Heller","randall heller",2015
"ca7465","ca",616323,"Bill Morones","bill morones",2015
"ca7466","ca",624630,"Richard Lopez","richard lopez",2015
"ca7467","ca",600033,"William Spalding","william spalding",2015
"ca7468","ca",600039,"Adolfo Melara","adolfo melara",2015
"ca7469","ca",691093,"Mike Martin","mike martin",2015
"ca7470","ca",638520,"Janelle Anderson","janelle anderson",2015
"ca7471","ca",625190,"Tom O'Malley","tom o malley",2015
"ca7472","ca",639940,"Bryce Brin","bryce brin",2015
"ca7473","ca",691052,"Stacey Adler","stacey adler",2015
"ca7474","ca",611870,"Don Clark","don clark",2015
"ca7475","ca",623530,"Lois Klein","lois klein",2015
"ca7476","ca",691021,"Nancy Kotowski","nancy kotowski",2015
"ca7477","ca",601950,"Hector Rico","hector rico",2015
"ca7478","ca",605730,"Ian Trejo","ian trejo",2015
"ca7479","ca",607530,"Barbara Dill-Varga","barbara dill varga",2015
"ca7480","ca",608580,"Roberto Rios","roberto rios",2015
"ca7481","ca",615870,"Rosemarie Grounds","rosemarie grounds",2015
"ca7482","ca",616080,"Zandra Galvan","zandra galvan",2015
"ca7483","ca",619680,"Rory Livingston","rory livingston",2015
"ca7484","ca",619650,"Brian Walker","brian walker",2015
"ca7485","ca",620490,"Daniel Stonebloom","daniel stonebloom",2015
"ca7486","ca",625110,"Timothy Ryan","timothy ryan",2015
"ca7487","ca",625530,"Daniel Diffenbaugh","daniel diffenbaugh",2015
"ca7488","ca",629370,"Ralph Porras","ralph porras",2015
"ca7489","ca",633930,"Martha Martinez","martha martinez",2015
"ca7490","ca",633980,"Dan Burns","dan burns",2015
"ca7491","ca",634050,"Pamela Gildersleeve-Hernandez","pamela gildersleeve hernandez",2015
"ca7492","ca",634080,"Catherine Reimer","catherine reimer",2015
"ca7493","ca",634770,"Nicole Hester","nicole hester",2015
"ca7494","ca",635790,"Shelly Morr","shelly morr",2015
"ca7495","ca",637710,"Eric Tarallo","eric tarallo",2015
"ca7496","ca",641610,"Gina Uccelli","gina uccelli",2015
"ca7497","ca",627590,"Kari Yeater","kari yeater",2015
"ca7498","ca",600031,"Gordon Piffero","gordon piffero",2015
"ca7499","ca",637050,"Timothy Vanoli","timothy vanoli",2015
"ca7500","ca",600046,"Elizabeth Modena","elizabeth modena",2015
"ca7501","ca",617760,"Janet Tufts","janet tufts",2015
"ca7502","ca",691022,"Barbara Nemko","barbara nemko",2015
"ca7503","ca",607020,"Erin Smith-Hagberg","erin smith hagberg",2015
"ca7504","ca",626640,"Patrick Sweeney","patrick sweeney",2015
"ca7505","ca",631380,"Kenneth Burkhart","kenneth burkhart",2015
"ca7506","ca",637830,"Marylou Wilson","marylou wilson",2015
"ca7507","ca",600012,"James Berardi","james berardi",2015
"ca7508","ca",691023,"Scott Lay","scott lay",2015
"ca7509","ca",608340,"Dan Zeisler","dan zeisler",2015
"ca7510","ca",608880,"Dan Zeisler","dan zeisler",2015
"ca7511","ca",615780,"Eric Fredrickson","eric fredrickson",2015
"ca7512","ca",626820,"Trisha Dellis","trisha dellis",2015
"ca7513","ca",626880,"Louise Johnson","louise johnson",2015
"ca7514","ca",630930,"Rusty Clark","rusty clark",2015
"ca7515","ca",601427,"Torie England","torie england",2015
"ca7516","ca",640380,"David Curry","david curry",2015
"ca7517","ca",627240,"Frederick Navarro","frederick navarro",2015
"ca7518","ca",691024,"Al Mijares","al mijares",2015
"ca7519","ca",684500,"Terry Walker","terry walker",2015
"ca7520","ca",602610,"Linda Kimble, Ed.D.","ed d linda kimble",2015
"ca7521","ca",602630,"Michael Matsuda","michael matsuda",2015
"ca7522","ca",605880,"Brad Mason","brad mason",2015
"ca7523","ca",606360,"Greg Magnuson","greg magnuson",2015
"ca7524","ca",607440,"Kirsten Vital","kirsten vital",2015
"ca7525","ca",608070,"Norma Martinez","norma martinez",2015
"ca7526","ca",610440,"Anne Silavs","anne silavs",2015
